I am not aware of any university run participant pools.	At the universities I've worked in North America, human-subject studies (esp.	0.6
A woman runs on the beach.	a dog runs across the land.	1.8
Yes, you should make a résumé.	Yes, you should talk to your professor.	0.0
A dog is barking at a toy.	The little dog barked at the electronic toy.	3.75
A dog sniffing the bottom of a door.	A black and white dog sniffing at a closed door.	3.8
A bird flies across the water.	A bird flies above the water.	4.8
In a gym, the toprope will be wrapped over a cylindrical bar.	Alright, there are several different issues here that we must be sure to address.	0.0
Miodrag Zivkovic, of the Liberal Alliance of Montenegro, won 31 percent of the vote while the independent Dragan Hajdukovic got four percent.	Miodrag Zivkovic, the leader of the pro-independence opposition Liberal Alliance, came in second with 31 percent of the vote.	3.0
Opposition leaders emerge to commemorate Cambodian workers' deaths	Cambodia opposition leaders summoned to court	0.4
I was in a similar situation.	Personally when I was in a similar situation I sent the couple a card and a gift.	2.0
a skateboard performs a trick off a quarter pipe.	A skateboarder attempts to do a trick over a homemade ramp.	3.2
There is a very full description of the various types of hormone rooting compound here.	It is meant to stimulate root growth - in particular to stimulate the creation of roots.	2.0
There's also what the string is made of.	There is also a Youtube-Version of the film.	0.0
Shares of Allergan fell 14 cents to close at $78.12 on the New York Stock Exchange (news - web sites).	Shares of Allergan were up 14 cents at $78.40 in late trading on the New York Stock Exchange.	3.25
A skateboarder jumps off the stairs.	A dog jumps off the stairs.	0.8
Four children on stools in a diner.	Four children sit on tall bar stools at a yellow and grey bar.	3.6
School officials said Van-Vliet reported the accident using the bus’ radio.	Van-Vliet, who was also injured, called in the accident on the school bus radio.	3.75
AU leaders meet for Africa Day	Egypt Youth Leader Detained for Four Days	0.6
Turtles love eating goldfish and lots of things that fit into their mouths.	First, the turtles are eating the fish because fish are food, not friends.	2.8
Prominent AIDS researchers killed in Malaysian plane crash	Top AIDS Researcher Killed in Malaysia Plane Crash	5.0
I don't think that there's any.	I don't think there are any benefits.	3.0
EU Ministers of Employment and Social policy will discuss how to boost employment, integrate social and economic policies	EU Ministers of Employment and Social policy to discuss employment boosting strategies	3.0
Syria rejects US, UK chemical arms claims	US suspects Syria used chemical weapons	2.6
Taiwan has attempted to gain observer status to the United Nations-affiliated WHO for seven years, but again was rebuffed March 19 at its annual conference in Geneva.	It has sought observer status for seven years, but was again rebuffed May 19 at the annual WHO conference in Geneva.	3.25
"""I know of no pressure,"" said Mr. Feith, the under secretary of defense for policy."	"""I know of nobody who pressured anybody,"" Douglas Feith, undersecretary of defense for policy, said at a Pentagon briefing."	3.8
A guy and a girl are rock climbing with backpacks on.	Two boys are riding on a toy with a blonde girl running long side of them.	0.0
Iran, sextet to resume expert talks	Iran upbeat on 'useful' expert-level nuke talks	1.6
Israel to free Palestinian hunger striker	Israel asks US for arms that could aid Iran strike	0.8
The driver of the truck escaped and is now being sought by the police, Supoyo said.	But police say the driver of the truck has not been found and is wanted for questioning.	4.0
A white bird with long orange legs standing by a lake.	Large white bird with long orange beak standing on the shoreline.	3.0
I would say you can do it, but it wouldn't be advised.	Personally, I would say not unless it suits you.	2.0
A man is buttering a piece of bread.	A slow loris hanging on a cord.	0.0
Under Mexican law, bounty hunting is considered a form of kidnapping.	Bounty hunting is illegal in Mexico, and the bounty hunter was charged with kidnapping.	4.0
A girl bounces in a bounce house.	A girl dances like a man in costume	1.2
A woman is playing the guitar.	A person is playing a guitar.	4.0
China sacks top economic official	China FM hosts senior ASEAN officials	0.4
Zoo worker dies after tiger attack	Indian-origin teacher dies after attack in New Zealand	0.4
A person wipes butter on a tray.	A person is buttering a tray.	4.25
A slow lori walks around.	A animal is walking around.	2.8
The cook is kneading the flour.	A woman is kneading tortilla dough.	2.6
No, there is no specific criteria for giving the man of the match award.	As per the rules, MoM award is decide by the commentry pannel.	3.0
There's not a lot you can do about that.	There's not that much that you can do with a sourdough starter.	2.0
Romney Wins Nevada Caucus	Romney shifts focus to Santorum ahead caucuses	1.0
A boy is crawling into a dog house.	A boy is playing a wooden flute.	0.75
The answer to both questions is: Yes.	To directly answer the two questions in your title.	0.0
It's pretty much up to you.	It's much better to ask.	0.0
A dog knocks a boy into the water twice.	A dog pushes a toddler into a rain puddle.	2.692
A person is chopping an herb.	A man is finely chopping a green substance.	3.0
Mali due to vote for president	Mali Counts Votes After Presidential Runoff	2.2
Two women sitting outside laughing.	Two women standing outside of a bus.	2.4
The lady stirred up raw eggs in the bowl.	A woman is pouring eyes into a bowl.	1.0
A man is playing a piano.	A guy is peeling a potato.	0.0
A dog is stealing food from a refrigerator.	The dog took something out of the refrigerator.	3.2
A woman is playing the flute.	A man is playing a keyboard.	1.0
Two dogs fighting in the snow.	Two dogs standing in the snow.	2.4
As I remember, in Geneva at least, there are open air markets on a weekly basis.	This page list all the big Christmas markets in Switzerland.	2.0
This is not a good idea.	Not a good idea.	5.0
A man is opening a door.	A man is cutting an onion.	0.8
Intrinsic reward is the emotional pay-off that you get by completing an activity.	According to Frederick Herzberg's two-factor theory of motivation, intrinsic rewards are motivators (e.g.	2.6
Two NATO soldiers killed in Afghanistan	NATO soldier killed in Afghan attack	4.0
US Military Aircraft Hit in S. Sudan, 4 Wounded	US military aircraft shot at during evacuation mission in South Sudan	3.2
An older Asian couple poses with a newborn baby at the dinner table.	A group of elderly people pose around a dining table.	2.4
Two boys in black swimming trunks are holding another boy by his arms and legs on a beach.	Man in white shirt flipping young boy in the water with four other boys surrounding them.	1.4
Police disperse protest in east Sudan - witnesses	Police disperse east China chemical plant protesters	1.6
The udders of a dairy cow that is standing in a pasture near a large building.	The black and brown cow is standing on the green grass.	2.0
Two people are in bed.	Two boxers are in the ring.	0.0
It's not a good idea.	I do not think it's a good idea.	4.0
Parrot pushing a small shopping cart.	A white bird is steering a shopping cart.	3.4
The dog could not figure out how to get a stick out the doggy door.	A dog is trying to get through his dog door.	2.75
A man and a woman walk through the woods.	The man and woman are walking.	3.0
A man is playing guitar.	A lady is playing the guitar.	2.2
Headlines in major Iranian newspapers on Dec 14	Headlines in major Iranian newspapers on July 29	2.0
I don't think there are likely to be any standards that address this issue specifically.	"You're going to find answers all over the map for this one (i.e., there probably aren't ""standards"")."	2.4
